country_code,country,population_2020,overall_performance,factor_knowledge,factor_technology,factor_future_readiness,subfact_know_talent,subfact_know_training_education,subfact_know_scientific_concentration,subfact_tech_regulatory_framework,subfact_tech_capital,subfact_tech_technological_framework,subfact_fr_adaptive_attitudes,subfact_fr_business_agility,subfact_fr_it_integration,gini_value,gini_year,totalcount,CVE-2017-1000369,CVE-2017-1000600,CVE-2017-1001000,CVE-2017-10140,CVE-2017-10391,CVE-2017-11142,CVE-2017-11143,CVE-2017-11144,CVE-2017-11145,CVE-2017-11147,CVE-2017-11362,CVE-2017-11364,CVE-2017-11612,CVE-2017-11628,CVE-2017-12172,CVE-2017-12868,CVE-2017-12932,CVE-2017-12933,CVE-2017-12934,CVE-2017-14595,CVE-2017-14596,CVE-2017-14718,CVE-2017-14719,CVE-2017-14720,CVE-2017-14721,CVE-2017-14722,CVE-2017-14723,CVE-2017-14724,CVE-2017-14725,CVE-2017-14726,CVE-2017-14798,CVE-2017-14990,CVE-2017-15098,CVE-2017-15099,CVE-2017-15130,CVE-2017-15132,CVE-2017-15710,CVE-2017-15715,CVE-2017-15906,CVE-2017-16510,CVE-2017-16633,CVE-2017-16634,CVE-2017-16642,CVE-2017-16944,CVE-2017-17091,CVE-2017-17663,CVE-2017-3167,CVE-2017-3169,CVE-2017-3239,CVE-2017-3247,CVE-2017-3249,CVE-2017-3250,CVE-2017-3626,CVE-2017-3730,CVE-2017-3731,CVE-2017-3732,CVE-2017-3735,CVE-2017-3736,CVE-2017-3737,CVE-2017-3738,CVE-2017-5340,CVE-2017-5487,CVE-2017-5488,CVE-2017-5489,CVE-2017-5490,CVE-2017-5491,CVE-2017-5492,CVE-2017-5493,CVE-2017-5610,CVE-2017-5611,CVE-2017-5612,CVE-2017-6377,CVE-2017-6379,CVE-2017-6381,CVE-2017-6441,CVE-2017-6514,CVE-2017-6814,CVE-2017-6815,CVE-2017-6816,CVE-2017-6817,CVE-2017-6818,CVE-2017-6819,CVE-2017-6919,CVE-2017-6920,CVE-2017-6921,CVE-2017-6922,CVE-2017-6923,CVE-2017-6924,CVE-2017-6925,CVE-2017-6926,CVE-2017-6927,CVE-2017-6928,CVE-2017-6929,CVE-2017-6932,CVE-2017-7189,CVE-2017-7269,CVE-2017-7272,CVE-2017-7418,CVE-2017-7484,CVE-2017-7485,CVE-2017-7486,CVE-2017-7546,CVE-2017-7547,CVE-2017-7548,CVE-2017-7659,CVE-2017-7668,CVE-2017-7679,CVE-2017-7890,CVE-2017-7963,CVE-2017-7983,CVE-2017-7984,CVE-2017-7986,CVE-2017-7987,CVE-2017-7988,CVE-2017-7989,CVE-2017-8057,CVE-2017-8295,CVE-2017-9061,CVE-2017-9062,CVE-2017-9063,CVE-2017-9064,CVE-2017-9065,CVE-2017-9066,CVE-2017-9067,CVE-2017-9118,CVE-2017-9120,CVE-2017-9788,CVE-2017-9789,CVE-2017-9798,CVE-2017-9933,CVE-2017-9934,CVE-2018-0732,CVE-2018-0733,CVE-2018-0734,CVE-2018-0735,CVE-2018-0737,CVE-2018-0739,CVE-2018-1000024,CVE-2018-1000027,CVE-2018-1000773,CVE-2018-10100,CVE-2018-10101,CVE-2018-10102,CVE-2018-1053,CVE-2018-10545,CVE-2018-10546,CVE-2018-10547,CVE-2018-10548,CVE-2018-10549,CVE-2018-1058,CVE-2018-10915,CVE-2018-10925,CVE-2018-1115,CVE-2018-11321,CVE-2018-11322,CVE-2018-11323,CVE-2018-11324,CVE-2018-11325,CVE-2018-11326,CVE-2018-11327,CVE-2018-11328,CVE-2018-1172,CVE-2018-11756,CVE-2018-11763,CVE-2018-12711,CVE-2018-12712,CVE-2018-1283,CVE-2018-12882,CVE-2018-12895,CVE-2018-1301,CVE-2018-1302,CVE-2018-1303,CVE-2018-1312,CVE-2018-1333,CVE-2018-14028,CVE-2018-14851,CVE-2018-14883,CVE-2018-14884,CVE-2018-15132,CVE-2018-15473,CVE-2018-15880,CVE-2018-15881,CVE-2018-15882,CVE-2018-15919,CVE-2018-16850,CVE-2018-17082,CVE-2018-17189,CVE-2018-17199,CVE-2018-17855,CVE-2018-17856,CVE-2018-17857,CVE-2018-17858,CVE-2018-17859,CVE-2018-19052,CVE-2018-19131,CVE-2018-19132,CVE-2018-19395,CVE-2018-19396,CVE-2018-19518,CVE-2018-19520,CVE-2018-19935,CVE-2018-20147,CVE-2018-20148,CVE-2018-20149,CVE-2018-20150,CVE-2018-20151,CVE-2018-20152,CVE-2018-20153,CVE-2018-20685,CVE-2018-20783,CVE-2018-2911,CVE-2018-3152,CVE-2018-5407,CVE-2018-6376,CVE-2018-6377,CVE-2018-6378,CVE-2018-6379,CVE-2018-6380,CVE-2018-6389,CVE-2018-6789,CVE-2018-7584,CVE-2018-7600,CVE-2018-7602,CVE-2018-8011,CVE-2018-8045,CVE-2018-8581,CVE-2018-9861,CVE-2019-0190,CVE-2019-0196,CVE-2019-0197,CVE-2019-0211,CVE-2019-0215,CVE-2019-0217,CVE-2019-0220,CVE-2019-0708,CVE-2019-10129,CVE-2019-10130,CVE-2019-10149,CVE-2019-10164,CVE-2019-10691,CVE-2019-10909,CVE-2019-10945,CVE-2019-10946,CVE-2019-11034,CVE-2019-11035,CVE-2019-11036,CVE-2019-11038,CVE-2019-11039,CVE-2019-11040,CVE-2019-11072,CVE-2019-11358,CVE-2019-11510,CVE-2019-11809,CVE-2019-11876,CVE-2019-12525,CVE-2019-12527,CVE-2019-12529,CVE-2019-12764,CVE-2019-12765,CVE-2019-12766,CVE-2019-12815,CVE-2019-13345,CVE-2019-13917,CVE-2019-14654,CVE-2019-1543,CVE-2019-1552,CVE-2019-1559,CVE-2019-1652,CVE-2019-1653,CVE-2019-19781,CVE-2019-3814,CVE-2019-6109,CVE-2019-6110,CVE-2019-6111,CVE-2019-6261,CVE-2019-6262,CVE-2019-6263,CVE-2019-6264,CVE-2019-6338,CVE-2019-6339,CVE-2019-6340,CVE-2019-6341,CVE-2019-6977,CVE-2019-7524,CVE-2019-7739,CVE-2019-7740,CVE-2019-7741,CVE-2019-7742,CVE-2019-7743,CVE-2019-7744,CVE-2019-8942,CVE-2019-8943,CVE-2019-9020,CVE-2019-9021,CVE-2019-9022,CVE-2019-9023,CVE-2019-9024,CVE-2019-9025,CVE-2019-9193,CVE-2019-9637,CVE-2019-9638,CVE-2019-9639,CVE-2019-9640,CVE-2019-9641,CVE-2019-9675,CVE-2019-9711,CVE-2019-9712,CVE-2019-9713,CVE-2019-9714,CVE-2019-9787,CVE-2020-0796,CVE-2020-11651,CVE-2020-11652,CVE-2020-1938,CVE-2020-5902,MS17-010
ML,Mali,20251000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,2092,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,72,72,47,0,0,0,19,0,0,0,62,62,0,0,0,0,0,0,0,0,14,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,62,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,61,0,62,0,0,8,0,16,8,8,8,12,12,0,0,0,0,0,19,19,19,19,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0,72,4,0,11,11,11,108,31,0,6,23,1,23,5,0,0,0,19,0,23,3,77,0,0,0,0,0,60,12,12,18,18,8,16,28,0,0,0,0,0,0,0,2,24,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,36,36,36,3,0,77,6,0,0,2,0,0,1,0,0,1,1,5,7,7,7,0,0,0,0,0,13,0,13,0,0,0,0,0,2,0,8,16,8,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,27,27,8,27,27,0,1,28,28,28,5,28,3,0,0,0,0,0,3,0,0,2,0,2
MT,Malta,442000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33,2009,20954,12,34,0,0,0,9,3,9,9,5,6,0,0,9,4,2,10,9,6,0,0,0,16,0,0,1,0,0,0,0,3,3,4,2,0,0,787,787,236,3,0,0,179,12,0,0,968,968,0,0,0,0,0,0,5,4,61,34,34,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,5,30,0,0,2,2,6,3,3,3,30,964,1128,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,708,0,709,0,0,42,1,48,7,42,42,4,4,0,13,48,13,1,196,197,197,197,197,3,1,1,6,0,0,0,0,0,0,0,0,0,0,253,0,0,787,9,42,71,71,71,1208,244,0,51,223,18,223,0,0,0,0,198,1,223,33,842,0,0,0,0,0,176,4,4,213,213,102,192,252,48,48,48,48,48,48,48,12,230,0,0,42,0,0,0,0,0,0,43,26,1,2,13,0,6,0,37,389,389,389,133,100,941,23,0,0,1,0,0,4,0,0,23,23,32,35,35,35,15,4,0,0,0,3,1,5,0,0,0,6,0,1,0,7,49,42,6,6,0,0,12,12,12,0,0,0,0,4,4,0,4,227,0,0,0,0,0,0,0,47,0,244,244,45,244,244,1,3,279,279,279,32,279,31,0,0,0,0,47,38,0,0,2,0,2
MH,Marshall Islands,59000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.4,2015,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,0,0,4,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,1,1,1,15,5,0,0,4,0,4,0,0,0,0,1,0,4,0,8,0,0,0,0,0,168,1,1,4,4,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,4,4,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0
MQ,Martinique,375000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,0,0,80,80,101,0,0,0,30,0,0,0,106,106,0,0,0,0,0,0,2,2,19,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,4,5,4,4,2,37,106,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,65,0,70,0,0,6,0,34,28,6,6,0,0,0,0,0,0,3,31,31,31,31,31,4,3,3,7,0,0,0,0,0,0,0,0,0,0,57,0,0,79,0,0,10,10,10,147,55,0,4,34,1,34,1,0,0,0,54,3,34,0,82,0,0,0,0,0,124,0,0,31,30,13,29,30,0,0,0,0,0,0,0,11,33,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,85,85,85,26,26,109,36,0,1,0,0,0,2,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,29,35,6,5,5,0,0,11,11,11,0,0,0,0,2,2,0,2,33,0,0,0,0,0,0,0,0,0,33,33,1,33,33,0,4,34,34,34,0,34,1,0,0,0,0,0,7,0,0,0,0,1
MR,Mauritania,4650000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32.6,2014,1860,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,34,34,21,0,0,0,12,0,0,0,29,29,0,0,0,0,0,0,3,1,11,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,2,29,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,29,0,0,7,1,8,2,7,7,124,124,0,0,1,0,1,12,13,13,13,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,16,0,0,34,2,1,5,5,5,53,13,0,3,14,1,14,0,0,0,0,15,1,14,1,36,0,0,0,0,0,0,132,132,12,12,6,11,15,1,1,1,1,1,1,1,1,14,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,3,0,4,20,20,20,4,3,39,2,0,0,0,0,0,1,0,0,1,1,3,3,3,3,0,1,0,0,0,138,0,138,0,0,0,0,0,0,0,4,10,6,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,14,0,0,0,0,0,0,0,1,0,14,14,3,14,14,0,1,15,15,15,3,15,1,0,0,0,0,1,1,0,0,1,0,0
MU,Mauritius,1272000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.5,2012,36392,0,6,0,0,0,17,17,17,17,0,0,0,0,17,5,32,2,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,673,673,541,0,0,0,999,0,0,0,295,295,0,0,0,0,0,0,18,11,148,97,97,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,0,10,0,0,4,4,6,5,5,4,48,289,642,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,509,7,514,0,0,103,4,141,42,103,101,2,3,0,0,6,0,1,991,995,996,996,996,4,1,1,8,0,0,0,0,0,0,0,0,1,0,294,0,0,674,4,7,161,161,161,820,278,0,21,1007,9,1007,0,0,0,0,437,1,1008,17,710,0,0,0,0,0,840,2,3,976,973,65,947,997,7,7,7,7,7,7,7,5,975,0,0,99,0,0,0,0,0,0,0,12,1,4,7,0,0,0,56,369,369,369,77,60,758,45,0,1,0,0,0,10,0,0,23,23,27,27,27,27,7,5,0,0,2,2,0,3,0,0,0,1,0,0,0,45,141,96,0,0,0,0,5,5,5,0,0,0,0,4,4,0,5,987,0,0,0,0,0,0,0,7,1,1019,1019,30,1020,1020,4,3,1027,1028,1028,27,1028,24,0,0,0,0,8,67,0,0,4,0,7
YT,Mayotte,273000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,17,0,0,0,6,0,0,0,9,9,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,2,0,2,0,2,2,1,1,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,12,0,0,2,2,2,20,8,0,1,7,0,7,0,0,0,0,12,0,7,0,15,0,0,0,0,0,11,1,1,7,7,3,7,7,0,0,0,0,0,0,0,2,7,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9,9,9,1,1,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,9,0,9,9,0,0,10,10,10,0,10,0,0,0,0,0,0,1,0,0,0,0,0
MX,Mexico,128933000,54,52,56,62,45,57,43,50,53,54,52,50,53,48.3,2016,696868,18,78,4,1,11,611,412,637,637,183,225,0,0,637,423,154,289,636,224,0,0,3,68,3,3,17,3,3,3,3,449,2,403,206,0,0,19872,19875,11769,2,0,0,8359,23,0,0,15972,15972,11,11,11,11,11,0,2388,1963,8250,5380,5363,5463,145,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3,3,3,3,3,3,3,0,0,0,15,1,0,0,0,17,17,17,17,158,1307,0,0,322,323,538,357,357,294,2009,15877,25511,634,4,0,0,0,0,0,0,0,2,2,2,2,2,2,2,952,4,383,16126,114,16503,0,0,6493,105,8059,1935,6491,5772,760,760,20,41,92,41,33,8703,8751,8753,8752,8752,337,33,33,675,0,0,0,0,0,0,0,0,44,7,10357,0,0,19898,367,95,3343,3343,3343,29611,9297,3,1072,9247,433,9250,107,0,0,0,6376,34,9379,1107,22210,0,0,0,0,0,12035,776,771,8733,8721,3163,8045,10053,121,121,121,121,121,121,121,632,9425,10,10,6605,0,0,0,0,0,1,22,589,10,29,571,0,53,6,2592,13242,13243,13246,2767,1664,23771,3610,0,14,22,0,0,116,0,0,819,819,1308,1422,1422,1423,68,71,3,0,5,657,12,778,0,0,0,74,1,22,0,2225,8444,6219,148,148,7,0,644,644,644,0,0,0,0,53,53,9,64,9470,0,0,0,0,0,0,0,123,2,10032,10034,1564,10033,10034,80,337,10792,10794,10796,1213,10799,1022,0,0,0,0,131,2239,0,0,83,6,277
MC,Monaco,39000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,4378,4,2,0,0,0,7,3,7,7,5,4,0,0,7,2,2,4,7,4,0,0,0,2,0,0,1,0,0,0,0,2,0,2,1,0,0,154,154,83,0,0,0,46,4,0,0,106,106,0,0,0,0,0,0,1,1,19,17,17,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,4,10,0,0,2,2,3,2,2,2,20,104,168,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7,0,4,107,0,108,0,0,17,0,40,23,17,17,0,0,0,1,2,1,0,46,46,46,46,46,2,0,0,3,0,0,0,0,0,0,0,0,0,0,88,0,0,153,1,2,44,44,44,214,87,0,5,47,4,47,0,0,0,0,75,0,49,5,161,0,0,0,0,0,27,0,0,47,47,19,41,53,2,2,2,2,2,2,2,0,49,0,0,18,0,0,0,0,0,0,0,4,0,2,4,0,1,0,30,109,109,109,22,17,179,2,0,0,0,0,0,2,0,0,6,6,7,8,8,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,43,18,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,49,0,0,0,0,0,0,0,2,0,52,52,13,52,52,0,2,59,59,59,7,59,11,0,0,0,0,2,12,0,0,0,0,0
MN,Mongolia,3278000,62,58,60,59,60,41,61,58,60,60,40,61,61,32.3,2016,39170,23,1,0,0,0,13,10,16,16,3,6,0,0,16,27,11,8,16,6,0,0,0,1,0,0,0,0,0,0,0,9,0,27,12,0,0,946,946,812,0,0,0,193,26,0,0,484,484,0,0,0,0,0,0,9,6,183,139,140,148,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,1,0,12,12,20,15,15,14,64,482,908,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,15,679,5,685,0,0,147,8,192,50,147,146,1766,1766,1,0,1,0,3,293,295,295,295,295,15,3,3,22,0,0,0,0,0,0,0,0,2,0,604,0,0,939,6,1,257,257,257,1179,591,0,74,352,11,352,3,0,0,0,709,3,352,35,1180,0,0,0,0,0,93,1776,1776,343,343,210,325,478,2,2,2,2,2,2,2,4,360,0,0,149,0,0,0,0,0,0,17,16,0,0,109,0,0,0,76,754,754,754,61,26,1200,41,0,1,12,0,0,0,0,0,27,27,35,36,36,36,1,0,0,0,0,1782,0,1784,0,0,0,1,0,12,0,55,197,142,16,16,0,0,4,4,4,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,2,0,474,474,43,474,474,0,15,549,549,549,24,549,28,0,0,0,0,2,29,0,0,14,0,7
ME,Montenegro,628000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.9,2014,8117,1,1,0,0,0,6,4,6,6,2,2,0,0,6,10,0,2,6,2,0,0,0,1,0,0,0,0,0,0,0,21,0,8,6,0,0,210,210,156,0,0,0,71,1,0,0,147,147,0,0,0,0,0,0,5,3,47,31,31,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,11,0,0,5,5,9,9,9,6,8,147,243,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,163,0,164,0,0,41,3,41,5,41,39,326,326,0,2,2,2,4,75,76,76,76,76,7,4,4,27,0,0,0,0,0,0,0,0,3,0,111,0,0,210,3,2,47,47,47,291,104,0,8,79,2,79,0,0,0,0,89,4,79,4,225,0,0,0,0,0,63,324,320,76,76,17,72,85,2,2,2,2,2,2,2,0,78,0,0,41,0,0,0,0,0,0,2,3,0,0,4,0,0,0,5,131,131,131,20,16,241,35,0,4,2,0,0,1,0,0,4,4,8,11,11,11,0,0,0,0,0,297,0,303,0,0,0,0,0,2,0,6,44,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,2,0,82,82,9,82,82,0,7,88,88,88,3,89,6,0,0,0,0,2,12,0,0,2,0,1
MS,Montserrat,5000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,2,2,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,Morocco,36911000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.5,2013,84900,1,13,0,0,0,81,74,82,82,4,8,0,0,82,35,29,12,82,8,0,0,0,11,0,0,0,0,0,0,0,28,0,34,5,0,0,2010,2011,1446,0,0,0,1258,1,1,0,1809,1809,0,0,0,0,0,0,83,56,386,243,241,251,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,2,2,14,2,2,2,0,16,16,18,16,5,117,1,0,14,14,19,15,15,11,110,1794,2970,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,26,1701,4,1755,0,0,534,10,758,231,534,251,4,6,1,6,14,6,0,1278,1282,1282,1282,1282,14,0,0,34,0,0,0,0,0,0,0,0,1,0,1108,0,0,2026,25,15,295,295,295,3356,1024,0,116,1354,34,1354,18,0,0,0,876,0,1362,68,2222,0,0,0,0,0,6764,4,6,1327,1324,342,1263,1488,16,16,16,16,16,16,16,58,1370,0,0,532,0,0,0,0,0,0,5,46,6,17,30,0,11,5,272,1368,1368,1368,229,161,2366,479,0,0,6,0,0,35,0,0,79,79,111,134,134,134,14,27,0,0,3,5,0,6,0,0,0,1,0,6,0,246,800,554,6,6,0,0,58,58,58,0,0,0,0,27,27,4,27,1376,0,0,0,0,0,0,0,16,0,1477,1477,148,1481,1481,3,16,1590,1590,1591,102,1591,101,0,0,0,0,17,117,0,0,3,0,43
MZ,Mozambique,31255000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54,2014,8581,3,0,0,0,0,9,5,9,9,4,4,0,0,9,10,1,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,339,339,126,0,0,0,63,3,0,0,189,189,0,0,0,0,0,0,4,1,54,32,32,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,7,7,4,1,0,0,5,5,5,6,6,6,11,187,310,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,231,0,232,0,0,36,2,46,13,36,34,2,2,1,0,0,0,1,68,69,69,69,69,6,1,1,6,0,0,0,0,0,0,0,0,0,0,218,0,0,339,2,1,107,107,107,418,199,0,9,71,4,71,0,0,0,0,79,1,73,9,375,0,0,0,0,0,543,2,2,67,67,38,61,83,2,2,2,2,2,2,2,6,75,0,0,37,0,0,0,0,0,0,1,8,0,7,8,0,0,0,19,248,248,248,28,19,395,15,0,1,1,0,0,7,0,0,7,7,12,13,13,13,1,7,0,0,0,1,0,2,0,0,0,0,0,1,0,14,47,33,2,2,0,0,6,6,6,0,0,0,0,7,7,0,7,73,0,0,0,0,0,0,0,2,0,81,81,14,82,82,0,6,86,86,86,11,86,8,0,0,0,0,2,37,0,0,3,0,6
