city,population_2020,population_source,capture_date,totalcount,CVE-2017-1000369,CVE-2017-1000600,CVE-2017-1001000,CVE-2017-10140,CVE-2017-10391,CVE-2017-11142,CVE-2017-11143,CVE-2017-11144,CVE-2017-11145,CVE-2017-11147,CVE-2017-11362,CVE-2017-11364,CVE-2017-11612,CVE-2017-11628,CVE-2017-12172,CVE-2017-12868,CVE-2017-12932,CVE-2017-12933,CVE-2017-12934,CVE-2017-14595,CVE-2017-14596,CVE-2017-14718,CVE-2017-14719,CVE-2017-14720,CVE-2017-14721,CVE-2017-14722,CVE-2017-14723,CVE-2017-14724,CVE-2017-14725,CVE-2017-14726,CVE-2017-14798,CVE-2017-14990,CVE-2017-15098,CVE-2017-15099,CVE-2017-15130,CVE-2017-15132,CVE-2017-15710,CVE-2017-15715,CVE-2017-15906,CVE-2017-16510,CVE-2017-16633,CVE-2017-16634,CVE-2017-16642,CVE-2017-16944,CVE-2017-17091,CVE-2017-17663,CVE-2017-3167,CVE-2017-3169,CVE-2017-3239,CVE-2017-3247,CVE-2017-3249,CVE-2017-3250,CVE-2017-3626,CVE-2017-3730,CVE-2017-3731,CVE-2017-3732,CVE-2017-3735,CVE-2017-3736,CVE-2017-3737,CVE-2017-3738,CVE-2017-5340,CVE-2017-5487,CVE-2017-5488,CVE-2017-5489,CVE-2017-5490,CVE-2017-5491,CVE-2017-5492,CVE-2017-5493,CVE-2017-5610,CVE-2017-5611,CVE-2017-5612,CVE-2017-6377,CVE-2017-6379,CVE-2017-6381,CVE-2017-6441,CVE-2017-6514,CVE-2017-6814,CVE-2017-6815,CVE-2017-6816,CVE-2017-6817,CVE-2017-6818,CVE-2017-6819,CVE-2017-6919,CVE-2017-6920,CVE-2017-6921,CVE-2017-6922,CVE-2017-6923,CVE-2017-6924,CVE-2017-6925,CVE-2017-6926,CVE-2017-6927,CVE-2017-6928,CVE-2017-6929,CVE-2017-6932,CVE-2017-7189,CVE-2017-7269,CVE-2017-7272,CVE-2017-7418,CVE-2017-7484,CVE-2017-7485,CVE-2017-7486,CVE-2017-7546,CVE-2017-7547,CVE-2017-7548,CVE-2017-7659,CVE-2017-7668,CVE-2017-7679,CVE-2017-7890,CVE-2017-7963,CVE-2017-7983,CVE-2017-7984,CVE-2017-7986,CVE-2017-7987,CVE-2017-7988,CVE-2017-7989,CVE-2017-8057,CVE-2017-8295,CVE-2017-9061,CVE-2017-9062,CVE-2017-9063,CVE-2017-9064,CVE-2017-9065,CVE-2017-9066,CVE-2017-9067,CVE-2017-9118,CVE-2017-9120,CVE-2017-9788,CVE-2017-9789,CVE-2017-9798,CVE-2017-9933,CVE-2017-9934,CVE-2018-0732,CVE-2018-0733,CVE-2018-0734,CVE-2018-0735,CVE-2018-0737,CVE-2018-0739,CVE-2018-1000024,CVE-2018-1000027,CVE-2018-1000773,CVE-2018-10100,CVE-2018-10101,CVE-2018-10102,CVE-2018-1053,CVE-2018-10545,CVE-2018-10546,CVE-2018-10547,CVE-2018-10548,CVE-2018-10549,CVE-2018-1058,CVE-2018-10915,CVE-2018-10925,CVE-2018-1115,CVE-2018-11321,CVE-2018-11322,CVE-2018-11323,CVE-2018-11324,CVE-2018-11325,CVE-2018-11326,CVE-2018-11327,CVE-2018-11328,CVE-2018-1172,CVE-2018-11756,CVE-2018-11763,CVE-2018-12711,CVE-2018-12712,CVE-2018-1283,CVE-2018-12882,CVE-2018-12895,CVE-2018-1301,CVE-2018-1302,CVE-2018-1303,CVE-2018-1312,CVE-2018-1333,CVE-2018-14028,CVE-2018-14851,CVE-2018-14883,CVE-2018-14884,CVE-2018-15132,CVE-2018-15473,CVE-2018-15880,CVE-2018-15881,CVE-2018-15882,CVE-2018-15919,CVE-2018-16850,CVE-2018-17082,CVE-2018-17189,CVE-2018-17199,CVE-2018-17855,CVE-2018-17856,CVE-2018-17857,CVE-2018-17858,CVE-2018-17859,CVE-2018-19052,CVE-2018-19131,CVE-2018-19132,CVE-2018-19395,CVE-2018-19396,CVE-2018-19518,CVE-2018-19520,CVE-2018-19935,CVE-2018-20147,CVE-2018-20148,CVE-2018-20149,CVE-2018-20150,CVE-2018-20151,CVE-2018-20152,CVE-2018-20153,CVE-2018-20685,CVE-2018-20783,CVE-2018-2911,CVE-2018-3152,CVE-2018-5407,CVE-2018-6376,CVE-2018-6377,CVE-2018-6378,CVE-2018-6379,CVE-2018-6380,CVE-2018-6389,CVE-2018-6789,CVE-2018-7584,CVE-2018-7600,CVE-2018-7602,CVE-2018-8011,CVE-2018-8045,CVE-2018-8581,CVE-2018-9861,CVE-2019-0190,CVE-2019-0196,CVE-2019-0197,CVE-2019-0211,CVE-2019-0215,CVE-2019-0217,CVE-2019-0220,CVE-2019-0708,CVE-2019-10129,CVE-2019-10130,CVE-2019-10149,CVE-2019-10164,CVE-2019-10691,CVE-2019-10909,CVE-2019-10945,CVE-2019-10946,CVE-2019-11034,CVE-2019-11035,CVE-2019-11036,CVE-2019-11038,CVE-2019-11039,CVE-2019-11040,CVE-2019-11072,CVE-2019-11358,CVE-2019-11510,CVE-2019-11809,CVE-2019-11876,CVE-2019-12525,CVE-2019-12527,CVE-2019-12529,CVE-2019-12764,CVE-2019-12765,CVE-2019-12766,CVE-2019-12815,CVE-2019-13345,CVE-2019-13917,CVE-2019-14654,CVE-2019-1543,CVE-2019-1552,CVE-2019-1559,CVE-2019-1652,CVE-2019-1653,CVE-2019-19781,CVE-2019-3814,CVE-2019-6109,CVE-2019-6110,CVE-2019-6111,CVE-2019-6261,CVE-2019-6262,CVE-2019-6263,CVE-2019-6264,CVE-2019-6338,CVE-2019-6339,CVE-2019-6340,CVE-2019-6341,CVE-2019-6977,CVE-2019-7524,CVE-2019-7739,CVE-2019-7740,CVE-2019-7741,CVE-2019-7742,CVE-2019-7743,CVE-2019-7744,CVE-2019-8942,CVE-2019-8943,CVE-2019-9020,CVE-2019-9021,CVE-2019-9022,CVE-2019-9023,CVE-2019-9024,CVE-2019-9025,CVE-2019-9193,CVE-2019-9637,CVE-2019-9638,CVE-2019-9639,CVE-2019-9640,CVE-2019-9641,CVE-2019-9675,CVE-2019-9711,CVE-2019-9712,CVE-2019-9713,CVE-2019-9714,CVE-2019-9787,CVE-2020-0796,CVE-2020-11651,CVE-2020-11652,CVE-2020-1938,CVE-2020-5902,MS17-010,,,,,,,,,,,,,,,,,,,,
Naples,2187000,macrotrends,11/16/2020,28974,0,6,0,0,1,10,7,13,13,1,6,0,0,13,29,2,7,13,6,0,0,0,5,0,0,0,0,0,0,0,15,0,29,8,0,0,825,825,510,0,0,0,319,0,0,0,605,605,1,1,1,1,1,0,17,13,228,147,146,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,1,27,0,0,21,21,24,21,21,16,84,603,1069,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,701,1,713,0,0,162,0,185,23,161,147,494,494,0,3,5,3,3,340,340,340,340,340,21,3,3,26,0,0,0,0,0,0,0,0,5,0,336,0,0,824,11,6,105,105,105,1191,315,0,58,384,8,384,2,0,0,0,348,3,384,13,873,0,0,0,0,0,804,494,494,342,342,119,324,373,6,6,6,6,6,6,6,56,384,1,1,165,0,0,0,0,0,0,1,28,0,3,14,0,11,0,36,445,445,445,104,90,964,78,0,0,0,0,0,10,0,0,15,15,26,29,29,29,16,8,0,0,0,490,0,494,0,0,0,13,0,0,0,28,192,164,11,11,0,0,56,56,56,0,0,0,0,3,3,3,8,382,0,0,0,0,0,0,0,6,0,398,398,30,398,398,0,21,404,404,404,26,404,19,0,0,0,0,6,51,0,0,10,0,3,398,0,21,404,404,404,26,404,19,0,0,0,0,6,51,0,0,10,0,3
Nice,942000,World Population Review,11/16/2020,12119,2,4,0,0,0,3,0,4,4,4,4,0,0,4,7,2,5,4,4,0,0,0,3,0,0,0,0,0,0,0,1,0,7,5,0,0,428,428,382,0,0,0,121,2,0,0,292,292,0,0,0,0,0,0,2,1,131,100,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,5,0,0,5,5,6,5,5,5,69,293,552,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,390,0,393,0,0,103,0,105,2,103,100,4,4,0,1,4,1,0,131,132,132,132,132,5,0,0,6,0,0,0,0,0,0,0,0,1,0,150,0,0,427,2,4,32,32,32,591,146,0,15,139,5,139,0,0,0,0,341,0,139,13,449,0,0,0,0,0,148,4,4,129,129,30,124,143,4,4,4,4,4,4,4,7,140,0,0,103,0,0,0,0,0,0,1,14,4,5,4,0,2,0,18,242,242,242,91,78,526,8,0,0,0,0,0,8,0,0,3,3,6,8,8,8,3,8,0,0,0,4,1,5,0,0,0,6,0,0,0,7,112,105,0,0,0,0,7,7,7,0,0,0,0,8,8,0,8,140,0,0,0,0,0,0,0,4,0,145,145,10,145,145,0,5,147,147,147,5,147,8,0,0,0,0,4,5,0,0,0,0,0,145,0,5,147,147,147,5,147,8,0,0,0,0,4,5,0,0,0,0,0
Nottingham,787000,World Population Review,11/16/2020,11073,26,2,0,0,0,6,3,6,6,5,3,0,0,6,3,4,4,6,3,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,1,1,316,316,334,0,0,0,128,26,0,0,238,238,0,0,0,0,0,0,5,3,105,78,78,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,3,2,2,0,34,237,385,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,253,1,269,0,0,81,0,85,3,79,78,16,16,0,1,3,1,0,129,129,129,129,129,0,0,0,3,0,0,0,0,0,0,0,0,1,1,138,0,0,315,1,4,46,46,46,458,133,0,21,147,4,147,3,0,0,0,234,0,147,6,332,0,0,0,0,0,441,15,16,145,145,39,140,180,4,4,4,4,4,4,4,12,147,0,0,82,0,0,0,0,0,0,22,7,2,0,3,0,17,2,11,198,198,198,58,52,382,7,0,0,18,0,1,4,0,0,9,9,10,10,10,10,33,4,0,0,1,3,0,15,0,0,0,5,0,20,0,5,87,82,1,1,0,1,12,12,12,0,0,0,0,4,4,2,4,145,1,0,0,0,0,0,0,4,0,169,169,12,170,170,0,0,189,189,189,10,189,10,0,0,0,0,4,9,0,0,0,0,0,170,0,0,189,189,189,10,189,10,0,0,0,0,4,9,0,0,0,0,0
Novosibirsk,1663000,World Population Review,11/14/2020,64048,33,13,1,0,0,9,6,68,68,5,62,1,1,68,31,11,65,68,62,1,1,0,11,0,0,4,0,0,0,0,16,0,31,18,2,2,1137,1137,2827,0,1,1,1245,35,2,0,1767,1767,0,0,0,0,0,0,15,8,826,112,109,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,0,0,0,0,7,7,7,7,2,25,0,0,25,25,34,25,25,20,156,1768,2232,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,31,71,932,2,952,0,1,126,2,133,8,124,113,38,38,0,7,16,7,2,1255,1258,"1,258",1258,1258,25,2,2,35,1,1,1,1,1,1,1,1,9,1,577,1,1,"1,139",9,16,197,197,197,"2,455",561,0,111,"1,288",75,"1,276",4,1,1,1,"2,446",2,"1,279",22,"1,192",1,1,1,1,1,580,38,38,"1,262","1,262",152,1169,1352,16,16,16,16,16,16,16,48,1300,0,0,124,1,1,1,1,1,0,89,79,3,11,24,1,1,1,38,684,684,684,110,87,1279,327,0,1,14,0,2,29,1,1,96,96,115,123,123,123,2,20,0,1,2,34,0,39,1,0,1,13,0,14,0,20,145,125,0,0,0,2,48,48,48,1,1,1,1,20,20,1,20,1286,2,1,1,1,1,1,1,16,0,1328,1328,132,1328,1329,2,26,1391,1391,1391,101,1391,124,1,1,0,1,16,218,0,0,9,0,31,,,,,,,,,,,,,,,,,,,,
Nuremberg,545000,Population.City,11/14/2020,645002,901,81,2,0,1,107,50,131,131,37,81,0,0,131,1576,171,99,131,81,0,0,3,63,3,3,15,3,3,3,3,96,5,1570,806,3,3,29229,29229,21851,5,0,0,1697,918,0,0,12442,12442,1,1,1,1,1,0,61,31,4129,3723,3717,3752,29,1,1,1,1,1,1,1,1,1,1,1,1,3,2,0,0,0,0,0,0,0,3,3,3,23,4,4,4,0,23,23,26,23,30,45,5,0,869,869,888,887,887,854,4239,12453,21495,131,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,6,212,18486,10,18665,0,0,3826,34,4328,522,3828,3769,386,389,33,44,105,44,33,1907,1921,"1,921",1920,1920,881,33,33,908,0,0,0,0,0,0,0,0,94,17,19821,0,0,"29,269",191,106,"10,619","10,619","10,619","32,336","19,304",7,525,"2,163",153,"2,127",37,0,0,0,"19,630",33,"2,179","1,128","30,855",0,0,0,0,0,375,379,382,"1,970","1,970",935,1661,3593,155,155,155,155,155,155,155,217,2367,1,1,3845,0,0,0,0,0,3,51,279,13,33,83,0,36,6,1613,27805,27806,27806,8022,6893,37755,74,0,25,655,0,3,102,0,0,555,555,870,959,959,959,85,74,0,0,12,370,48,431,0,0,0,765,0,655,1,584,4397,3813,1,1,0,3,219,219,219,0,0,0,0,71,71,4,72,2268,3,0,0,0,0,0,0,153,7,3330,3330,1469,3329,3329,28,868,4578,4579,4579,717,4579,1112,0,0,0,0,171,45,0,0,152,0,12,,,,,,,,,,,,,,,,,,,,
Oklahoma City,655000,World Population Review,11/14/2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Omsk,1182000,World Population Review,11/14/2020,18617,4,2,0,1,0,5,2,5,5,3,3,0,0,5,35,6,6,5,3,0,0,0,2,0,0,0,0,0,0,0,7,0,35,31,0,0,349,349,219,0,0,0,344,4,0,0,624,624,0,0,0,0,0,0,1,1,62,31,31,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,6,6,3,27,0,0,31,31,39,31,31,31,96,624,716,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,3,298,1,305,0,0,32,0,39,2,32,30,7,7,0,2,3,2,0,348,348,348,348,348,31,0,0,39,0,0,0,0,0,0,0,0,2,0,212,0,0,349,6,3,38,38,38,768,210,0,26,367,7,365,0,0,0,0,146,0,366,12,367,0,0,0,0,0,242,7,7,359,359,38,347,382,3,3,3,3,3,3,3,9,368,0,0,39,0,0,0,0,0,0,4,8,0,7,4,0,0,0,15,273,273,273,60,48,415,122,0,0,4,0,0,14,0,0,18,18,24,25,25,25,0,8,0,0,0,8,1,9,0,0,0,6,0,4,0,5,48,43,0,0,0,0,9,9,9,0,0,0,0,8,8,0,8,369,0,0,0,0,0,0,0,3,0,382,382,27,382,382,1,32,394,394,394,23,394,16,0,0,0,0,3,308,0,0,0,0,53,,,,,,,,,,,,,,,,,,,,
Orlando,1964000,macrotrends,11/14/2020,53860,23,18,0,0,0,23,12,23,23,12,11,0,0,23,40,24,11,23,11,0,0,1,17,1,1,2,1,1,1,1,11,0,39,35,0,0,1053,1052,970,0,0,0,900,23,0,0,1742,1742,0,0,0,0,0,0,9,3,367,145,144,150,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,7,7,10,107,0,0,37,37,44,38,38,36,91,1739,2225,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,11,879,1,972,0,0,155,6,167,17,155,151,252,252,5,18,21,18,0,913,915,915,915,915,37,0,0,46,0,0,0,0,0,0,0,0,1,1,604,0,0,"1,044",14,23,157,157,157,"2,475",544,1,47,945,12,936,6,0,0,0,593,0,940,49,"1,162",0,0,0,0,0,826,250,250,914,914,104,900,972,29,29,29,29,29,29,29,41,945,0,0,155,0,0,0,0,0,0,47,14,0,6,7,0,25,0,64,738,738,738,134,85,1247,68,0,0,595,0,0,19,0,0,11,11,31,31,31,31,13,11,0,0,4,249,2,252,0,0,0,15,0,599,0,23,173,150,8,8,0,0,41,41,41,0,0,0,0,11,11,0,11,940,0,0,0,0,0,0,0,30,1,972,972,57,972,972,0,37,1289,1289,1289,30,1289,35,0,0,0,0,31,23,0,0,16,0,5,,,,,,,,,,,,,,,,,,,,
Ottawa,1393000,World Population Review,11/16/2020,32294,0,1,0,0,0,16,3,17,17,11,14,0,0,17,15,8,15,17,14,0,0,0,0,0,0,0,0,0,0,0,2,0,14,10,0,0,612,612,241,0,0,0,767,0,0,0,354,354,0,0,0,0,0,0,7,5,94,65,66,66,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,13,55,0,0,10,10,11,11,11,10,52,352,654,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,479,0,485,0,0,71,0,97,26,71,68,4,4,0,0,1,0,0,863,862,862,862,862,10,0,0,12,0,0,0,0,0,0,0,0,1,0,307,0,0,609,3,1,119,119,119,786,290,0,38,879,19,879,2,0,0,0,167,0,880,15,654,0,0,0,0,0,609,4,4,870,870,177,848,906,1,1,1,1,1,1,1,27,880,0,0,72,0,0,0,0,0,0,6,22,0,4,13,0,22,0,41,376,376,376,64,49,705,23,0,0,1,0,0,9,0,0,13,13,17,23,23,23,26,4,0,0,0,5,2,6,0,0,0,0,0,1,0,27,98,71,10,10,0,0,28,28,28,0,0,0,0,3,3,0,3,879,0,0,0,0,0,0,0,1,0,903,903,35,903,903,1,10,916,916,918,17,918,31,0,0,0,0,2,7,0,0,0,0,0,903,1,10,916,916,918,17,918,31,0,0,0,0,2,7,0,0,0,0,0
Palma de Mallorca,393000,Population.City,11/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama City,1860000,World Population Review,11/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Perm,1071000,World Population Review,11/14/2020,14888,6,0,0,0,0,5,3,5,5,4,2,0,0,5,16,3,4,5,2,0,0,0,0,0,0,0,0,0,0,0,4,0,16,2,0,0,368,368,296,0,0,0,166,6,0,0,346,346,0,0,0,0,0,0,3,1,76,51,51,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,3,3,5,3,3,2,49,346,461,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,7,266,0,277,0,0,57,1,60,3,57,55,226,226,1,0,0,0,0,172,186,186,186,186,3,0,0,6,0,0,0,0,0,0,0,0,1,0,224,0,0,371,2,0,90,90,90,566,215,0,38,201,7,200,2,0,0,0,198,0,200,13,395,0,0,0,0,0,295,226,226,194,194,55,168,232,1,1,1,1,1,1,1,9,200,0,0,58,0,0,0,0,0,0,9,10,0,0,6,0,2,0,15,299,300,300,74,61,458,155,0,0,3,0,0,5,0,0,41,41,43,46,46,46,0,3,0,0,0,227,2,228,0,0,0,3,1,3,0,4,63,59,0,0,0,0,9,9,9,0,0,0,0,3,3,0,3,202,0,0,0,0,0,0,0,1,0,210,210,34,210,210,1,3,245,245,245,41,245,46,0,0,0,0,1,62,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,
Pittsburgh,1704000,macrotrends,11/14/2020,27133,0,11,1,0,0,16,3,19,19,11,16,0,0,19,17,6,18,19,16,0,0,0,10,0,0,1,0,0,0,0,3,0,17,9,0,0,572,572,371,0,0,0,374,0,0,0,429,429,0,0,0,0,0,0,16,15,85,70,70,70,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,11,117,0,0,13,13,13,13,13,12,79,432,632,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,20,448,1,459,0,0,76,0,84,8,76,72,892,893,0,10,11,10,1,378,378,378,378,378,13,1,1,13,0,0,0,0,0,0,0,0,2,0,353,0,0,578,7,12,113,113,113,761,332,0,42,392,20,387,0,0,0,0,271,1,388,17,628,0,0,0,0,0,367,884,885,375,375,61,347,404,12,12,12,12,12,12,12,46,390,0,0,77,0,0,0,0,0,0,3,25,1,4,21,0,37,0,28,435,435,435,80,63,693,18,0,0,0,0,0,17,0,0,20,20,31,33,33,33,208,9,0,0,0,885,0,886,0,0,0,0,0,0,0,11,93,82,11,11,0,0,46,46,46,0,0,0,0,8,8,1,9,382,0,0,0,0,0,0,0,12,0,397,397,43,398,398,1,13,415,415,415,27,415,34,0,0,0,0,12,13,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
Portland,664000,World Population Review,11/14/2020,106824,11,6,1,0,0,210,202,211,211,8,9,0,0,211,9,19,10,212,9,0,0,0,6,0,0,1,0,0,0,0,29,0,9,5,0,0,1611,1611,5448,0,0,0,829,11,0,0,1227,1228,0,0,0,0,0,0,8,4,127,87,85,90,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,7,56,0,0,8,8,26,8,8,8,131,1230,1727,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,15,1344,0,1392,0,0,105,4,139,37,104,94,7835,8319,0,5,6,5,0,932,932,933,933,933,8,0,0,36,0,0,0,0,0,0,0,0,2,0,1108,0,0,"1,620",9,6,222,222,222,"2,008","1,080",1,95,979,11,964,5,0,0,0,"3,715",0,969,36,"1,687",0,0,0,0,0,"1,323","7,811","8,293",954,954,401,908,1079,7,7,7,7,7,7,7,44,974,0,0,106,0,0,0,0,0,0,13,22,0,2,19,0,34,0,70,1265,1265,1265,163,127,1816,36,0,0,4,0,0,13,0,0,69,69,80,93,93,93,42,9,0,0,0,547,0,8299,0,0,0,6,0,13,0,40,141,101,10,10,0,0,44,44,44,0,0,0,0,8,8,0,9,974,0,0,0,0,0,0,0,8,0,1039,1039,101,1039,1039,0,9,1553,1553,1553,52,1553,91,0,0,0,0,8,19,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
Porto,1312000,World Population Review,11/16/2020,69835,2,13,0,2,0,15,8,21,21,7,13,1,1,21,143,24,24,21,13,0,1,0,13,0,0,2,0,0,0,0,40,0,143,110,0,0,2447,2447,877,0,0,1,802,2,0,0,1509,1510,0,0,0,0,0,0,40,32,539,369,367,373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,4,61,0,0,121,121,141,123,123,114,215,1511,2882,20,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,70,0,25,2103,27,2123,1,1,405,7,475,80,405,380,40,41,0,11,14,11,14,833,836,837,837,837,123,14,14,152,1,1,1,1,1,1,1,1,7,0,1006,1,1,2453,21,15,328,328,327,3263,934,1,138,891,69,891,4,1,1,1,575,14,894,93,2600,1,1,1,1,1,1973,40,41,862,862,259,777,1002,16,16,16,16,16,16,16,26,911,0,0,407,1,1,1,1,1,0,0,89,1,3,21,0,7,0,161,1294,1294,1293,282,189,2787,290,0,12,0,0,0,22,1,1,107,107,130,134,134,134,9,16,0,1,0,30,0,41,1,0,0,7,0,0,0,89,491,402,17,17,0,0,26,26,26,1,1,1,1,13,13,0,13,904,0,1,1,1,1,1,1,16,1,988,988,160,988,988,1,124,1069,1068,1068,118,1068,128,1,1,0,1,17,74,0,0,26,0,6,988,1,124,1069,1068,1068,118,1068,128,1,1,0,1,17,74,0,0,26,0,6
